date,notifications,cases_directly_averted_perfect,cases_directly_averted_80_percent,cases_directly_averted_60_percent,cases_directly_averted_40_percent,cases_directly_averted_20_percent
2022-05-10,9769,136.55558522328795,109.24446817863037,81.93335113397276,54.622234089315185,27.311117044657593
2022-05-11,9085,126.46607511118212,101.1728600889457,75.87964506670927,50.58643004447285,25.293215022236424
2022-05-12,8372,116.38670502712856,93.10936402170285,69.83202301627713,46.55468201085142,23.27734100542571
2022-05-13,7376,102.87451954039726,82.29961563231781,61.724711724238354,41.149807816158905,20.574903908079452
2022-05-14,7110,100.22507909021637,80.1800632721731,60.13504745412982,40.09003163608655,20.045015818043275
2022-05-15,7280,104.66554616379501,83.73243693103602,62.799327698277004,41.86621846551801,20.933109232759005
2022-05-16,8267,122.35201296551311,97.88161037241049,73.41120777930786,48.940805186205246,24.470402593102623
2022-05-17,7377,113.21353508349196,90.57082806679358,67.92812105009517,45.28541403339679,22.642707016698395
2022-05-18,7638,122.03653229939022,97.62922583951217,73.22191937963413,48.81461291975609,24.407306459878043
2022-05-19,6579,109.4719871630508,87.57758973044065,65.68319229783047,43.788794865220325,21.894397432610162
2022-05-20,6183,106.82042943261918,85.45634354609535,64.0922576595715,42.72817177304768,21.36408588652384
2022-05-21,5713,102.04293843827112,81.6343507506169,61.22576306296267,40.81717537530845,20.408587687654226
2022-05-22,6215,114.70342400500681,91.76273920400546,68.82205440300409,45.88136960200273,22.940684801001364
2022-05-23,7542,144.3113345939123,115.44906767512985,86.58680075634739,57.72453383756493,28.862266918782463
2022-05-24,7329,146.37931987022114,117.10345589617691,87.82759192213268,58.551727948088455,29.275863974044228
2022-05-25,6981,146.97968382090627,117.58374705672503,88.18781029254376,58.791873528362515,29.395936764181258
2022-05-26,6293,141.25405508559254,113.00324406847403,84.75243305135552,56.501622034237016,28.250811017118508
2022-05-27,6235,150.70800758252975,120.5664060660238,90.42480454951784,60.2832030330119,30.14160151650595
2022-05-28,6355,166.44363011340397,133.1549040907232,99.86617806804237,66.5774520453616,33.2887260226808
2022-05-29,6026,170.6103063807614,136.48824510460912,102.36618382845683,68.24412255230456,34.12206127615228
2022-05-30,7120,215.884877092582,172.70790167406562,129.5309262555492,86.35395083703281,43.176975418516406
2022-05-31,7509,240.5000301945701,192.40002415565607,144.30001811674205,96.20001207782803,48.10000603891402
2022-06-01,7049,234.43705766926365,187.54964613541094,140.6622346015582,93.77482306770547,46.887411533852735
2022-06-02,7940,268.88015605050305,215.10412484040245,161.32809363030182,107.55206242020122,53.77603121010061
2022-06-03,7552,254.76718556844213,203.81374845475372,152.86031134106528,101.90687422737686,50.95343711368843
2022-06-04,7504,246.43256401543434,197.1460512123475,147.8595384092606,98.57302560617374,49.28651280308687
2022-06-05,9831,308.95483191615324,247.1638655329226,185.37289914969193,123.5819327664613,61.79096638323065
2022-06-06,12196,363.12446584106846,290.49957267285475,217.87467950464108,145.24978633642738,72.62489316821369
2022-06-07,12007,337.86743872421215,270.29395097936975,202.72046323452727,135.14697548968488,67.57348774484244
2022-06-08,11621,310.70918969865073,248.5673517589206,186.42551381919043,124.2836758794603,62.14183793973015
2022-06-09,10751,276.4835968926685,221.18687751413484,165.8901581356011,110.59343875706742,55.29671937853371
2022-06-10,11486,289.3053372905189,231.4442698324151,173.58320237431133,115.72213491620755,57.861067458103776
2022-06-11,12260,309.0110475540952,247.2088380432762,185.40662853245712,123.6044190216381,61.80220951081905
2022-06-12,13546,347.4887882351537,277.991030588123,208.49327294109221,138.9955152940615,69.49775764703075
2022-06-13,15941,421.0519717264235,336.84157738113885,252.6311830358541,168.42078869056942,84.21039434528471
2022-06-14,16455,444.29609867612015,355.4368789408961,266.5776592056721,177.71843947044806,88.85921973522403
2022-06-15,15290,423.26513411621346,338.6121072929708,253.95908046972806,169.3060536464854,84.6530268232427
2022-06-16,15542,441.65121659642165,353.32097327713734,264.990729957853,176.66048663856867,88.33024331928434
2022-06-17,16602,484.16825163875023,387.3346013110002,290.5009509832501,193.6673006555001,96.83365032775005
2022-06-18,17973,536.3942094484885,429.1153675587908,321.8365256690931,214.5576837793954,107.2788418896977
2022-06-19,19575,594.4113412384995,475.52907299079965,356.6468047430997,237.76453649539982,118.88226824769991
2022-06-20,20583,633.6371623361451,506.90972986891614,380.1822974016871,253.45486493445807,126.72743246722904
2022-06-21,21368,661.7314982855683,529.3851986284546,397.0388989713409,264.6925993142273,132.34629965711366
2022-06-22,21436,668.2340170055406,534.5872136044326,400.94041020332435,267.2936068022163,133.64680340110814
2022-06-23,17891,562.3648387096487,449.89187096771894,337.41890322578917,224.94593548385947,112.47296774192974
2022-06-24,16644,528.706208808288,422.9649670466304,317.2237252849728,211.4824835233152,105.7412417616576
2022-06-25,17525,563.4160258407969,450.73282067263756,338.04961550447814,225.36641033631878,112.68320516815939
2022-06-26,20935,678.5867812086265,542.8694249669012,407.15206872517587,271.4347124834506,135.7173562417253
2022-06-27,26813,863.6571699435367,690.9257359548294,518.194301966122,345.4628679774147,172.73143398870735
2022-06-28,29754,930.5707765960537,744.4566212768431,558.3424659576323,372.22831063842153,186.11415531921077
2022-06-29,27383,823.0750987981016,658.4600790384814,493.84505927886096,329.2300395192407,164.61501975962034
2022-06-30,23763,680.3721963582037,544.297757086563,408.2233178149222,272.1488785432815,136.07443927164076
2022-07-01,26007,703.6407848230945,562.9126278584756,422.18447089385666,281.4563139292378,140.7281569646189
2022-07-02,25714,652.8735405434036,522.2988324347228,391.72412432604216,261.1494162173614,130.5747081086807
2022-07-03,27951,663.282245981641,530.6257967853129,397.9693475889846,265.31289839265645,132.65644919632823
2022-07-04,30441,682.0493755653475,545.6395004522781,409.2296253392085,272.81975022613904,136.40987511306952
2022-07-05,32528,682.7851356038042,546.2281084830433,409.6710813622825,273.11405424152167,136.55702712076084
2022-07-06,28119,553.2674454187548,442.6139563350039,331.9604672512529,221.30697816750194,110.65348908375097
2022-07-07,24062,444.34339396116064,355.4747151689285,266.60603637669635,177.73735758446426,88.86867879223213
